tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity
2026-07-29,09:00,192.168.2.191,28,6,1,20,8,11024,393.71,0,28,0,0,0.0,1.0,0.0,0.0,0.2143
2026-07-29,09:00,192.168.2.193,1907,115,9,1274,633,618041,324.09,0,1834,65,8,0.0,0.9617,0.0341,0.0042,0.0603
2026-07-29,09:00,192.168.2.195,36,12,1,20,16,11804,327.89,0,36,0,0,0.0,1.0,0.0,0.0,0.3333
2026-07-29,09:00,192.168.2.197,111,25,6,64,47,58796,529.69,0,99,12,0,0.0,0.8919,0.1081,0.0,0.2252
2026-07-29,09:00,192.168.2.198,986,51,6,409,577,186439,189.09,444,480,62,0,0.4503,0.4868,0.0629,0.0,0.0517
2026-07-29,09:00,192.168.2.200,1044,93,7,588,456,278036,266.32,36,966,32,10,0.0345,0.9253,0.0307,0.0096,0.0891
2026-07-29,10:00,192.168.2.145,10,5,2,2,8,6324,632.4,0,10,0,0,0.0,1.0,0.0,0.0,0.5
2026-07-29,10:00,192.168.2.162,206,37,3,122,84,96210,467.04,0,204,0,2,0.0,0.9903,0.0,0.0097,0.1796
2026-07-29,10:00,192.168.2.163,658,49,5,150,508,94972,144.33,390,262,6,0,0.5927,0.3982,0.0091,0.0,0.0745
2026-07-29,10:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0,0.0,1.0,0.0,0.0,0.25
2026-07-29,10:00,192.168.2.170,14,4,1,6,8,10184,727.43,0,14,0,0,0.0,1.0,0.0,0.0,0.2857
2026-07-29,10:00,192.168.2.182,14,3,4,6,8,3258,232.71,8,6,0,0,0.5714,0.4286,0.0,0.0,0.2143
2026-07-29,10:00,192.168.2.186,142,16,5,104,38,25230,177.68,32,48,62,0,0.2254,0.338,0.4366,0.0,0.1127
2026-07-29,10:00,192.168.2.187,142,31,4,104,38,63810,449.37,42,94,6,0,0.2958,0.662,0.0423,0.0,0.2183
2026-07-29,10:00,192.168.2.190,290,50,6,164,126,96054,331.22,38,202,50,0,0.131,0.6966,0.1724,0.0,0.1724
2026-07-29,10:00,192.168.2.191,86,27,3,48,38,46066,535.65,2,84,0,0,0.0233,0.9767,0.0,0.0,0.314
2026-07-29,10:00,192.168.2.193,1836,103,6,1230,606,567014,308.83,8,1762,62,4,0.0044,0.9597,0.0338,0.0022,0.0561
2026-07-29,10:00,192.168.2.195,84,24,2,70,14,17020,202.62,4,80,0,0,0.0476,0.9524,0.0,0.0,0.2857
2026-07-29,10:00,192.168.2.197,118,25,1,80,38,46182,391.37,0,118,0,0,0.0,1.0,0.0,0.0,0.2119
2026-07-29,10:00,192.168.2.198,912,79,7,226,686,199798,219.08,474,374,60,4,0.5197,0.4101,0.0658,0.0044,0.0866
2026-07-29,10:00,192.168.2.200,306,58,4,142,164,150054,490.37,8,290,8,0,0.0261,0.9477,0.0261,0.0,0.1895
2026-07-29,11:00,192.168.2.145,38,14,2,18,20,24036,632.53,0,36,2,0,0.0,0.9474,0.0526,0.0,0.3684
2026-07-29,11:00,192.168.2.162,524,79,9,376,148,188558,359.84,0,484,26,14,0.0,0.9237,0.0496,0.0267,0.1508
2026-07-29,11:00,192.168.2.163,292,17,3,26,266,59150,202.57,188,104,0,0,0.6438,0.3562,0.0,0.0,0.0582
2026-07-29,11:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0,0.0,1.0,0.0,0.0,0.25
2026-07-29,11:00,192.168.2.170,26,3,4,6,20,14012,538.92,10,16,0,0,0.3846,0.6154,0.0,0.0,0.1154
2026-07-29,11:00,192.168.2.182,520,80,7,324,196,199326,383.32,10,478,28,4,0.0192,0.9192,0.0538,0.0077,0.1538
2026-07-29,11:00,192.168.2.186,90,11,4,54,36,12968,144.09,30,38,22,0,0.3333,0.4222,0.2444,0.0,0.1222
2026-07-29,11:00,192.168.2.187,144,35,3,124,20,41118,285.54,30,112,2,0,0.2083,0.7778,0.0139,0.0,0.2431
2026-07-29,11:00,192.168.2.190,154,23,5,76,78,42800,277.92,40,102,12,0,0.2597,0.6623,0.0779,0.0,0.1494
2026-07-29,11:00,192.168.2.191,234,42,9,82,152,138540,592.05,18,186,26,4,0.0769,0.7949,0.1111,0.0171,0.1795
2026-07-29,11:00,192.168.2.193,1256,76,4,876,380,398778,317.5,2,1166,88,0,0.0016,0.9283,0.0701,0.0,0.0605
2026-07-29,11:00,192.168.2.195,80,18,2,52,28,30696,383.7,6,74,0,0,0.075,0.925,0.0,0.0,0.225
2026-07-29,11:00,192.168.2.197,176,34,3,128,48,59406,337.53,0,174,2,0,0.0,0.9886,0.0114,0.0,0.1932
2026-07-29,11:00,192.168.2.198,910,83,8,272,638,262152,288.08,378,492,36,4,0.4154,0.5407,0.0396,0.0044,0.0912
2026-07-29,12:00,192.168.2.145,18,6,2,8,10,12960,720.0,0,16,2,0,0.0,0.8889,0.1111,0.0,0.3333
2026-07-29,12:00,192.168.2.163,250,26,5,52,198,58492,233.97,132,114,4,0,0.528,0.456,0.016,0.0,0.104
2026-07-29,12:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0,0.0,1.0,0.0,0.0,0.25
2026-07-29,12:00,192.168.2.170,14,2,1,2,12,14956,1068.29,0,14,0,0,0.0,1.0,0.0,0.0,0.1429
2026-07-29,12:00,192.168.2.180,390,85,7,204,186,150880,386.87,6,362,6,16,0.0154,0.9282,0.0154,0.041,0.2179
2026-07-29,12:00,192.168.2.186,88,8,5,56,32,15908,180.77,34,34,20,0,0.3864,0.3864,0.2273,0.0,0.0909
2026-07-29,12:00,192.168.2.187,324,47,4,178,146,111030,342.69,40,282,0,2,0.1235,0.8704,0.0,0.0062,0.1451
2026-07-29,12:00,192.168.2.190,160,27,7,86,74,52924,330.78,30,102,28,0,0.1875,0.6375,0.175,0.0,0.1688
2026-07-29,12:00,192.168.2.191,524,62,6,168,356,310772,593.08,52,448,24,0,0.0992,0.855,0.0458,0.0,0.1183
2026-07-29,12:00,192.168.2.193,62,19,2,46,16,13548,218.52,4,58,0,0,0.0645,0.9355,0.0,0.0,0.3065
2026-07-29,12:00,192.168.2.195,284,44,2,146,138,109242,384.65,28,256,0,0,0.0986,0.9014,0.0,0.0,0.1549
2026-07-29,12:00,192.168.2.197,86,22,3,48,38,46362,539.09,2,80,4,0,0.0233,0.9302,0.0465,0.0,0.2558
2026-07-29,12:00,192.168.2.198,1562,99,6,640,922,308096,197.24,728,816,16,2,0.4661,0.5224,0.0102,0.0013,0.0634
2026-07-29,12:00,192.168.2.200,124,26,5,80,44,38688,312.0,10,104,10,0,0.0806,0.8387,0.0806,0.0,0.2097
2026-07-29,13:00,192.168.2.145,24,6,1,6,18,22972,957.17,0,24,0,0,0.0,1.0,0.0,0.0,0.25
2026-07-29,13:00,192.168.2.153,54,17,4,30,24,20116,372.52,12,42,0,0,0.2222,0.7778,0.0,0.0,0.3148
2026-07-29,13:00,192.168.2.163,418,39,5,98,320,69980,167.42,244,166,8,0,0.5837,0.3971,0.0191,0.0,0.0933
2026-07-29,13:00,192.168.2.165,8,1,1,8,0,352,44.0,0,8,0,0,0.0,1.0,0.0,0.0,0.125
2026-07-29,13:00,192.168.2.170,20,5,1,8,12,15216,760.8,0,20,0,0,0.0,1.0,0.0,0.0,0.25
2026-07-29,13:00,192.168.2.180,8,1,1,0,8,1176,147.0,0,0,8,0,0.0,0.0,1.0,0.0,0.125
2026-07-29,13:00,192.168.2.186,210,7,4,164,46,34280,163.24,36,42,132,0,0.1714,0.2,0.6286,0.0,0.0333
2026-07-29,13:00,192.168.2.187,180,40,6,120,60,50438,280.21,32,134,10,4,0.1778,0.7444,0.0556,0.0222,0.2222
2026-07-29,13:00,192.168.2.190,296,40,6,198,98,77410,261.52,38,222,36,0,0.1284,0.75,0.1216,0.0,0.1351
2026-07-29,13:00,192.168.2.191,454,59,4,86,368,306562,675.25,4,448,2,0,0.0088,0.9868,0.0044,0.0,0.13
2026-07-29,13:00,192.168.2.193,894,89,6,666,228,199560,223.22,26,796,72,0,0.0291,0.8904,0.0805,0.0,0.0996
2026-07-29,13:00,192.168.2.195,24,8,1,14,10,13320,555.0,0,24,0,0,0.0,1.0,0.0,0.0,0.3333
2026-07-29,13:00,192.168.2.198,1102,85,9,326,776,247270,224.38,550,516,28,8,0.4991,0.4682,0.0254,0.0073,0.0771
2026-07-29,13:00,192.168.2.200,676,87,8,412,264,236180,349.38,16,602,34,24,0.0237,0.8905,0.0503,0.0355,0.1287
2026-07-29,14:00,10.0.240.2,2,1,1,0,2,124,62.0,2,0,0,0,1.0,0.0,0.0,0.0,0.5
2026-07-29,14:00,10.0.240.3,4,1,2,2,2,244,61.0,4,0,0,0,1.0,0.0,0.0,0.0,0.25
2026-07-29,14:00,192.168.2.100,840,106,8,686,154,206330,245.63,12,818,6,4,0.0143,0.9738,0.0071,0.0048,0.1262
2026-07-29,14:00,192.168.2.145,10,4,1,4,6,7916,791.6,0,10,0,0,0.0,1.0,0.0,0.0,0.4
2026-07-29,14:00,192.168.2.153,346,23,7,234,112,80656,233.11,50,282,14,0,0.1445,0.815,0.0405,0.0,0.0665
2026-07-29,14:00,192.168.2.155,92,24,6,72,20,21744,236.35,2,80,10,0,0.0217,0.8696,0.1087,0.0,0.2609
2026-07-29,14:00,192.168.2.163,390,20,3,36,354,58334,149.57,280,108,0,2,0.7179,0.2769,0.0,0.0051,0.0513
2026-07-29,14:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0,0.0,1.0,0.0,0.0,0.1667
2026-07-29,14:00,192.168.2.170,8,1,1,0,8,9824,1228.0,0,8,0,0,0.0,1.0,0.0,0.0,0.125
2026-07-29,14:00,192.168.2.185,90,22,7,46,44,18400,204.44,10,48,30,2,0.1111,0.5333,0.3333,0.0222,0.2444
2026-07-29,14:00,192.168.2.186,78,9,3,62,16,12224,156.72,16,40,22,0,0.2051,0.5128,0.2821,0.0,0.1154
2026-07-29,14:00,192.168.2.187,178,38,5,114,64,66650,374.44,36,136,4,2,0.2022,0.764,0.0225,0.0112,0.2135
2026-07-29,14:00,192.168.2.190,162,24,6,80,82,54808,338.32,42,98,22,0,0.2593,0.6049,0.1358,0.0,0.1481
2026-07-29,14:00,192.168.2.191,80,21,5,38,42,34436,430.45,12,54,14,0,0.15,0.675,0.175,0.0,0.2625
2026-07-29,14:00,192.168.2.193,1464,101,3,1012,452,442614,302.33,0,1396,68,0,0.0,0.9536,0.0464,0.0,0.069
2026-07-29,14:00,192.168.2.195,48,16,2,26,22,18550,386.46,4,44,0,0,0.0833,0.9167,0.0,0.0,0.3333
2026-07-29,14:00,192.168.2.198,1034,73,7,370,664,179338,173.44,562,444,10,18,0.5435,0.4294,0.0097,0.0174,0.0706
2026-07-29,14:00,192.168.2.200,828,92,9,592,236,194300,234.66,28,742,48,10,0.0338,0.8961,0.058,0.0121,0.1111
2026-07-29,15:00,192.168.2.100,73,15,2,44,29,26908,368.6,0,69,4,0,0.0,0.9452,0.0548,0.0,0.2055
2026-07-29,15:00,192.168.2.145,115,18,2,60,55,73602,640.02,0,112,3,0,0.0,0.9739,0.0261,0.0,0.1565
2026-07-29,15:00,192.168.2.153,88,12,3,24,64,56242,639.11,18,63,7,0,0.2045,0.7159,0.0795,0.0,0.1364
2026-07-29,15:00,192.168.2.155,233,27,3,159,74,92540,397.17,0,231,2,0,0.0,0.9914,0.0086,0.0,0.1159
2026-07-29,15:00,192.168.2.163,452,30,5,89,363,88919,196.72,268,176,8,0,0.5929,0.3894,0.0177,0.0,0.0664
2026-07-29,15:00,192.168.2.170,157,32,3,121,36,48114,306.46,0,153,4,0,0.0,0.9745,0.0255,0.0,0.2038
2026-07-29,15:00,192.168.2.180,9,2,2,0,9,1254,139.33,3,0,6,0,0.3333,0.0,0.6667,0.0,0.2222
2026-07-29,15:00,192.168.2.184,72,17,5,48,24,29055,403.54,6,60,6,0,0.0833,0.8333,0.0833,0.0,0.2361
2026-07-29,15:00,192.168.2.185,1067,80,3,806,261,266303,249.58,0,976,91,0,0.0,0.9147,0.0853,0.0,0.075
2026-07-29,15:00,192.168.2.186,304,8,4,238,66,44877,147.62,56,60,188,0,0.1842,0.1974,0.6184,0.0,0.0263
2026-07-29,15:00,192.168.2.187,85,18,4,59,26,42999,505.87,19,61,2,3,0.2235,0.7176,0.0235,0.0353,0.2118
2026-07-29,15:00,192.168.2.190,352,42,5,147,205,173177,491.98,47,253,52,0,0.1335,0.7188,0.1477,0.0,0.1193
2026-07-29,15:00,192.168.2.191,333,46,10,134,199,170501,512.02,39,202,62,30,0.1171,0.6066,0.1862,0.0901,0.1381
2026-07-29,15:00,192.168.2.193,1217,88,7,856,361,326356,268.16,20,1093,104,0,0.0164,0.8981,0.0855,0.0,0.0723
2026-07-29,15:00,192.168.2.195,347,63,3,183,164,145361,418.91,27,320,0,0,0.0778,0.9222,0.0,0.0,0.1816
2026-07-29,15:00,192.168.2.198,616,50,7,275,341,113996,185.06,267,329,11,9,0.4334,0.5341,0.0179,0.0146,0.0812
2026-07-29,15:00,192.168.2.200,360,58,3,262,98,90104,250.29,10,335,15,0,0.0278,0.9306,0.0417,0.0,0.1611
2026-07-29,16:00,192.168.2.100,267,39,2,132,135,170349,638.01,0,264,3,0,0.0,0.9888,0.0112,0.0,0.1461
2026-07-29,16:00,192.168.2.101,156,15,4,45,111,35787,229.4,75,78,3,0,0.4808,0.5,0.0192,0.0,0.0962
2026-07-29,16:00,192.168.2.102,318,31,8,129,189,119448,375.62,84,210,24,0,0.2642,0.6604,0.0755,0.0,0.0975
2026-07-29,16:00,192.168.2.145,99,23,5,63,36,49392,498.91,3,90,6,0,0.0303,0.9091,0.0606,0.0,0.2323
2026-07-29,16:00,192.168.2.155,375,36,2,282,93,114672,305.79,0,375,0,0,0.0,1.0,0.0,0.0,0.096
2026-07-29,16:00,192.168.2.163,789,32,7,90,699,152274,193.0,420,354,12,3,0.5323,0.4487,0.0152,0.0038,0.0406
2026-07-29,16:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0,0.0,1.0,0.0,0.0,0.1111
2026-07-29,16:00,192.168.2.170,12,1,1,0,12,14736,1228.0,0,12,0,0,0.0,1.0,0.0,0.0,0.0833
2026-07-29,16:00,192.168.2.184,1935,125,10,1242,693,487371,251.87,60,1770,75,30,0.031,0.9147,0.0388,0.0155,0.0646
2026-07-29,16:00,192.168.2.185,909,78,6,750,159,216300,237.95,12,843,54,0,0.0132,0.9274,0.0594,0.0,0.0858
2026-07-29,16:00,192.168.2.186,216,10,5,159,57,35682,165.19,48,153,15,0,0.2222,0.7083,0.0694,0.0,0.0463
2026-07-29,16:00,192.168.2.187,111,19,5,90,21,30516,274.92,24,81,0,6,0.2162,0.7297,0.0,0.0541,0.1712
2026-07-29,16:00,192.168.2.191,15,5,2,6,9,8106,540.4,0,12,3,0,0.0,0.8,0.2,0.0,0.3333
2026-07-29,16:00,192.168.2.193,528,43,3,198,330,186348,352.93,0,510,18,0,0.0,0.9659,0.0341,0.0,0.0814
2026-07-29,16:00,192.168.2.195,96,18,1,60,36,42426,441.94,0,96,0,0,0.0,1.0,0.0,0.0,0.1875
2026-07-29,16:00,192.168.2.198,450,52,4,210,240,132246,293.88,123,312,15,0,0.2733,0.6933,0.0333,0.0,0.1156
2026-07-29,17:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0,0.0,1.0,0.0,0.0,0.1667
2026-07-29,17:00,192.168.2.170,18,2,1,3,15,18600,1033.33,0,18,0,0,0.0,1.0,0.0,0.0,0.1111
2026-07-29,17:00,192.168.2.191,51,10,1,27,24,31992,627.29,0,51,0,0,0.0,1.0,0.0,0.0,0.1961
2026-07-29,17:00,192.168.2.195,54,10,2,30,24,28416,526.22,0,51,3,0,0.0,0.9444,0.0556,0.0,0.1852
2026-07-29,17:00,192.168.2.198,222,31,4,147,75,89370,402.57,9,204,9,0,0.0405,0.9189,0.0405,0.0,0.1396
2026-07-29,18:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0,0.0,1.0,0.0,0.0,0.1111
2026-07-29,18:00,192.168.2.170,21,3,2,6,15,18780,894.29,0,18,3,0,0.0,0.8571,0.1429,0.0,0.1429
2026-07-29,18:00,192.168.2.191,195,20,6,102,93,66867,342.91,51,114,30,0,0.2615,0.5846,0.1538,0.0,0.1026
2026-07-29,18:00,192.168.2.195,33,6,1,18,15,19650,595.45,0,33,0,0,0.0,1.0,0.0,0.0,0.1818
2026-07-29,18:00,192.168.2.198,102,21,3,66,36,45762,448.65,0,96,6,0,0.0,0.9412,0.0588,0.0,0.2059
2026-07-29,19:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0,0.0,1.0,0.0,0.0,0.1667
2026-07-29,19:00,192.168.2.170,18,2,1,3,15,18600,1033.33,0,18,0,0,0.0,1.0,0.0,0.0,0.1111
2026-07-29,19:00,192.168.2.191,540,59,6,228,312,299589,554.79,63,426,51,0,0.1167,0.7889,0.0944,0.0,0.1093
2026-07-29,19:00,192.168.2.195,48,10,1,27,21,28308,589.75,0,48,0,0,0.0,1.0,0.0,0.0,0.2083
2026-07-29,19:00,192.168.2.198,87,20,2,54,33,37752,433.93,0,81,6,0,0.0,0.931,0.069,0.0,0.2299
2026-07-29,20:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0,0.0,1.0,0.0,0.0,0.1111
2026-07-29,20:00,192.168.2.170,12,1,1,0,12,14736,1228.0,0,12,0,0,0.0,1.0,0.0,0.0,0.0833
2026-07-29,20:00,192.168.2.191,483,40,7,90,393,350331,725.32,45,348,90,0,0.0932,0.7205,0.1863,0.0,0.0828
2026-07-29,20:00,192.168.2.195,21,5,1,12,9,11922,567.71,0,21,0,0,0.0,1.0,0.0,0.0,0.2381
2026-07-29,20:00,192.168.2.198,93,16,3,39,54,34989,376.23,27,63,3,0,0.2903,0.6774,0.0323,0.0,0.172
2026-07-29,21:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0,0.0,1.0,0.0,0.0,0.1111
2026-07-29,21:00,192.168.2.170,279,28,3,201,78,104256,373.68,0,273,6,0,0.0,0.9785,0.0215,0.0,0.1004
2026-07-29,21:00,192.168.2.191,393,36,6,123,270,212445,540.57,39,177,177,0,0.0992,0.4504,0.4504,0.0,0.0916
2026-07-29,21:00,192.168.2.195,3,1,1,0,3,3834,1278.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333
2026-07-29,21:00,192.168.2.198,54,14,2,27,27,28620,530.0,0,48,6,0,0.0,0.8889,0.1111,0.0,0.2593
2026-07-29,22:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0,0.0,1.0,0.0,0.0,0.1667
2026-07-29,22:00,192.168.2.170,18,2,1,3,15,18600,1033.33,0,18,0,0,0.0,1.0,0.0,0.0,0.1111
2026-07-29,22:00,192.168.2.191,675,58,10,291,384,313782,464.86,57,384,228,6,0.0844,0.5689,0.3378,0.0089,0.0859
2026-07-29,22:00,192.168.2.195,189,36,2,135,54,62883,332.71,3,186,0,0,0.0159,0.9841,0.0,0.0,0.1905
2026-07-29,22:00,192.168.2.198,81,9,4,27,54,41115,507.59,21,51,9,0,0.2593,0.6296,0.1111,0.0,0.1111
2026-07-29,23:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0,0.0,1.0,0.0,0.0,0.1111
2026-07-29,23:00,192.168.2.170,24,4,3,6,18,15513,646.38,3,18,3,0,0.125,0.75,0.125,0.0,0.1667
2026-07-29,23:00,192.168.2.191,477,54,6,249,228,181947,381.44,66,357,54,0,0.1384,0.7484,0.1132,0.0,0.1132
2026-07-29,23:00,192.168.2.195,78,14,1,60,18,26154,335.31,0,78,0,0,0.0,1.0,0.0,0.0,0.1795
2026-07-29,23:00,192.168.2.198,159,25,2,105,54,64260,404.15,0,153,6,0,0.0,0.9623,0.0377,0.0,0.1572
2026-07-30,00:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0,0.0,1.0,0.0,0.0,0.1667
2026-07-30,00:00,192.168.2.170,18,2,1,3,15,15606,867.0,0,18,0,0,0.0,1.0,0.0,0.0,0.1111
2026-07-30,00:00,192.168.2.191,306,33,6,150,156,148461,485.17,39,234,33,0,0.1275,0.7647,0.1078,0.0,0.1078
2026-07-30,00:00,192.168.2.195,63,13,2,42,21,25302,401.62,0,60,3,0,0.0,0.9524,0.0476,0.0,0.2063
2026-07-30,00:00,192.168.2.198,6,2,2,3,3,372,62.0,3,3,0,0,0.5,0.5,0.0,0.0,0.3333
2026-07-30,01:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0,0.0,1.0,0.0,0.0,0.1667
2026-07-30,01:00,192.168.2.170,30,6,1,6,24,30282,1009.4,0,30,0,0,0.0,1.0,0.0,0.0,0.2
2026-07-30,01:00,192.168.2.191,108,20,4,54,54,56022,518.72,6,96,6,0,0.0556,0.8889,0.0556,0.0,0.1852
2026-07-30,01:00,192.168.2.195,45,12,4,24,21,16440,365.33,3,33,9,0,0.0667,0.7333,0.2,0.0,0.2667
2026-07-30,01:00,192.168.2.198,27,5,3,6,21,20106,744.67,3,21,3,0,0.1111,0.7778,0.1111,0.0,0.1852
2026-07-30,02:00,192.168.2.165,12,1,1,12,0,528,44.0,0,12,0,0,0.0,1.0,0.0,0.0,0.0833
2026-07-30,02:00,192.168.2.170,12,1,1,0,12,14736,1228.0,0,12,0,0,0.0,1.0,0.0,0.0,0.0833
2026-07-30,02:00,192.168.2.191,102,16,1,57,45,60480,592.94,0,102,0,0,0.0,1.0,0.0,0.0,0.1569
2026-07-30,02:00,192.168.2.195,168,27,2,114,54,67476,401.64,0,165,3,0,0.0,0.9821,0.0179,0.0,0.1607
2026-07-30,02:00,192.168.2.198,114,11,3,45,69,54471,477.82,27,84,3,0,0.2368,0.7368,0.0263,0.0,0.0965
2026-07-30,03:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0,0.0,1.0,0.0,0.0,0.1667
2026-07-30,03:00,192.168.2.170,339,39,2,201,138,176550,520.8,0,336,3,0,0.0,0.9912,0.0088,0.0,0.115
2026-07-30,03:00,192.168.2.191,156,29,7,96,60,61971,397.25,12,126,18,0,0.0769,0.8077,0.1154,0.0,0.1859
2026-07-30,03:00,192.168.2.195,18,4,1,9,9,11742,652.33,0,18,0,0,0.0,1.0,0.0,0.0,0.2222
2026-07-30,03:00,192.168.2.198,303,31,3,141,162,178638,589.56,3,297,3,0,0.0099,0.9802,0.0099,0.0,0.1023
2026-07-30,04:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0,0.0,1.0,0.0,0.0,0.1111
2026-07-30,04:00,192.168.2.170,27,3,1,9,18,22794,844.22,0,27,0,0,0.0,1.0,0.0,0.0,0.1111
2026-07-30,04:00,192.168.2.195,339,38,3,150,189,129954,383.35,66,273,0,0,0.1947,0.8053,0.0,0.0,0.1121
2026-07-30,04:00,192.168.2.198,99,19,4,39,60,70065,707.73,3,90,6,0,0.0303,0.9091,0.0606,0.0,0.1919
2026-07-30,05:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0,0.0,1.0,0.0,0.0,0.1667
2026-07-30,05:00,192.168.2.170,12,2,1,3,9,11232,936.0,0,12,0,0,0.0,1.0,0.0,0.0,0.1667
2026-07-30,05:00,192.168.2.191,186,28,2,111,75,98154,527.71,0,183,3,0,0.0,0.9839,0.0161,0.0,0.1505
2026-07-30,05:00,192.168.2.195,639,49,6,249,390,260430,407.56,114,507,18,0,0.1784,0.7934,0.0282,0.0,0.0767
2026-07-30,05:00,192.168.2.198,156,21,4,99,57,61368,393.38,6,138,12,0,0.0385,0.8846,0.0769,0.0,0.1346
2026-07-30,06:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0,0.0,1.0,0.0,0.0,0.1667
2026-07-30,06:00,192.168.2.170,12,1,1,0,12,14736,1228.0,0,12,0,0,0.0,1.0,0.0,0.0,0.0833
2026-07-30,06:00,192.168.2.191,96,18,2,69,27,34842,362.94,3,93,0,0,0.0312,0.9688,0.0,0.0,0.1875
2026-07-30,06:00,192.168.2.195,348,36,2,234,114,125451,360.49,24,324,0,0,0.069,0.931,0.0,0.0,0.1034
2026-07-30,06:00,192.168.2.198,69,16,2,36,33,44034,638.17,0,66,3,0,0.0,0.9565,0.0435,0.0,0.2319
2026-07-30,07:00,172.30.252.114,17,2,6,0,17,2220,130.59,0,0,3,14,0.0,0.0,0.1765,0.8235,0.1176
2026-07-30,07:00,192.168.2.100,543,62,6,402,141,161820,298.01,12,522,6,3,0.0221,0.9613,0.011,0.0055,0.1142
2026-07-30,07:00,192.168.2.102,425,52,4,252,173,197182,463.96,0,410,15,0,0.0,0.9647,0.0353,0.0,0.1224
2026-07-30,07:00,192.168.2.145,237,29,9,111,126,92994,392.38,54,123,42,18,0.2278,0.519,0.1772,0.0759,0.1224
2026-07-30,07:00,192.168.2.152,894,98,3,458,436,257445,287.97,243,651,0,0,0.2718,0.7282,0.0,0.0,0.1096
2026-07-30,07:00,192.168.2.155,10,5,4,4,6,2616,261.6,2,4,4,0,0.2,0.4,0.4,0.0,0.5
2026-07-30,07:00,192.168.2.157,819,90,8,516,303,251983,307.67,30,733,53,3,0.0366,0.895,0.0647,0.0037,0.1099
2026-07-30,07:00,192.168.2.163,1033,33,8,138,895,189206,183.16,413,587,21,12,0.3998,0.5682,0.0203,0.0116,0.0319
2026-07-30,07:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333
2026-07-30,07:00,192.168.2.166,833,80,4,576,257,49627,59.58,257,564,0,12,0.3085,0.6771,0.0,0.0144,0.096
2026-07-30,07:00,192.168.2.168,710,50,5,560,150,175974,247.85,9,674,27,0,0.0127,0.9493,0.038,0.0,0.0704
2026-07-30,07:00,192.168.2.170,36,5,2,24,12,16176,449.33,0,33,3,0,0.0,0.9167,0.0833,0.0,0.1389
2026-07-30,07:00,192.168.2.180,6,1,1,0,6,1056,176.0,0,0,6,0,0.0,0.0,1.0,0.0,0.1667
2026-07-30,07:00,192.168.2.185,184,27,4,124,60,73263,398.17,9,172,3,0,0.0489,0.9348,0.0163,0.0,0.1467
2026-07-30,07:00,192.168.2.188,488,66,21,341,147,115211,236.09,15,381,17,75,0.0307,0.7807,0.0348,0.1537,0.1352
2026-07-30,07:00,192.168.2.191,465,58,7,252,213,189603,407.75,48,363,54,0,0.1032,0.7806,0.1161,0.0,0.1247
2026-07-30,07:00,192.168.2.195,22,5,2,7,15,15636,710.73,3,19,0,0,0.1364,0.8636,0.0,0.0,0.2273
2026-07-30,07:00,192.168.2.198,309,17,4,159,150,100668,325.79,72,213,24,0,0.233,0.6893,0.0777,0.0,0.055
2026-07-30,08:00,172.30.252.114,24,2,6,0,24,3456,144.0,0,0,0,24,0.0,0.0,0.0,1.0,0.0833
2026-07-30,08:00,192.168.2.100,457,70,3,341,116,139546,305.35,4,453,0,0,0.0088,0.9912,0.0,0.0,0.1532
2026-07-30,08:00,192.168.2.102,196,33,7,78,118,95846,489.01,30,138,28,0,0.1531,0.7041,0.1429,0.0,0.1684
2026-07-30,08:00,192.168.2.145,116,22,5,46,70,72072,621.31,0,86,30,0,0.0,0.7414,0.2586,0.0,0.1897
2026-07-30,08:00,192.168.2.152,734,56,2,300,434,250852,341.76,238,496,0,0,0.3243,0.6757,0.0,0.0,0.0763
2026-07-30,08:00,192.168.2.155,2,1,1,0,2,120,60.0,2,0,0,0,1.0,0.0,0.0,0.0,0.5
2026-07-30,08:00,192.168.2.157,1245,108,7,689,556,392887,315.57,5,1197,28,15,0.004,0.9614,0.0225,0.012,0.0867
